\ EQUINOX = 'J2000.0'
\ Query
|   ra            |   dec           |
|   double        |   double        |
|   deg           |   deg           |
 016.9647723889888 +64.1991117849697
 010.25577704000   +40.62283610000  
 016.8918607252500 -73.1208749839400
 300.6311184138950 +35.0168891328875
 074.4379126490000 -70.6016241172400
 112.3404116779638 -31.1575052873347
 112.0469219138204 -31.6052468700572
 013.1133149529800 -73.1832342557100
 018.8555018005300 -72.6772494471300
 269.8534466544100 -19.3179487167500
 084.2852382108600 -70.4533719332300
 023.1894102797000 +30.6817220722600
 149.86967         +30.74094        
 084.18700         -70.66078        
 357.4064864082999 -72.2060507235400
 215.9403877195400 -58.4902766278400
 271.6833267004499 -34.6876549028000
 012.6226534057500 -72.5298278536200
 076.5579457882000 -71.4545928265100
 010.188646        -74.104819       
 015.7458334459700 -72.3727224956300
 080.0188357224000 -69.2807914132500
 010.3325205387500 -71.6377691742400
 003.1302631554500 -73.9040904947600
 018.1827617108900 -71.6620766565500
 075.5532520521800 -70.5097849395200
 111.7123243557384 -32.0194868928181
 085.3483480749300 -70.2827240970100
 082.3676083388900 -70.1374918280300
 021.2036522086400 -72.5991641411400
 074.5291283579800 -67.2742172029500
 177.8048090459729 -63.9740812530039
 085.3966491557875 -10.5650021396444
 010.1983948426300 +41.2270710324600
 267.8254942733600 -29.6978639155600
 073.2204267101800 -70.9348114803900
 349.5633896644046 +63.5565646307758
 034.5306226617733 +61.8237001045961
 010.0643056494500 +40.6122855278100
 252.2690563290163 -20.6495651770897
 105.8755523076100 -04.3068727159800
 010.7847992373500 +41.4873392414000
 173.7685219243500 -61.4833511613500
 271.46667         -21.53700        
 010.1116422938800 +41.1314115613600
 201.6707104163300 -65.8668285041600
 085.6052966401300 -70.6458359604400
 112.2498660168500 -23.1930599204600
 081.5260720926100 -69.8401876451900
 300.4991912769779 +30.9383818672303
 213.9736239424900 -63.5382691434200
 018.7235058011100 -72.7874527965500
 211.5703027141958 -59.4239187241944
 287.0023382914550 +10.3795646072925
 087.1661784251100 -69.9594463108500
 085.7616080969300 -71.1052608784800
 013.6037421709400 -73.2648632545100
 006.5478095445100 -73.6251222458900
 015.7605502364200 -73.2095769004100
 011.2263647847800 -72.9304432668000
 088.8785292734400 -69.4729205062000
 125.6019753530100 -42.3156830815400
 158.0184203944300 -61.7826276990000
 073.5584863052800 -69.7992853401400
 008.5794040498800 -73.5544712427800
 144.9428401376400 -54.4139663624000
 140.9859665286600 -52.5204672175300
 263.6338661283609 -20.4069838502072
 011.4176707668500 -73.5712557681800
 013.9537297404100 -72.8840452523300
 109.2695410184200 -28.8235177766100
 013.1458849537300 -75.9587611630900
 076.3266904692500 -70.7467361535400
 347.1399536370000 +64.6498799797800
 080.45938         -69.83361        
 209.3556834159271 -62.7192297489631
 016.2295746837400 -74.2080482445600
 018.6618914573200 -72.9136706387800
 010.0446102411400 +40.5937850192400
 023.5522841670400 +30.6905902985500
 015.5946644647400 -73.1305830993200
 281.7997807077180 -09.0534548698100
 032.6215507552900 +63.2975334522500
 087.4474164272800 -67.1886617749200
 012.8399648755200 -73.3244332820100
 012.5009246212300 -73.1647583934300
 316.3420484067391 +38.0226465168314
 253.2999143582400 +50.7927089797500
 013.4124401686300 -71.7605976032200
 149.88142         +30.74667        
 136.3052305528675 -52.8869173045878
 075.0209288875300 -69.1805223608400
 013.9698316212300 -72.5846124736000
 316.5116083455167 +49.1091499531578
 292.0051847665958 +19.9498194591100
 010.1853621753900 +41.1137229803600
 261.89071         -36.42131        
 019.6033544609400 -72.5968582358200
 018.4545080246200 -73.3812766979800
 013.2233898950200 -73.3142826808000
 020.5809403182100 -74.8129634798600
 265.3643996331600 -33.5909842117300
 092.7729617402800 -71.0868508277300
 149.86550         +30.75261        
 009.6316800675300 -73.1992434325900
 082.3982154133900 -70.0491785425000
 319.1611515329117 +51.5246973641511
 016.4253340514200 -72.0692873381500
 019.4656645900400 -72.5229387693200
 088.8266905557700 -67.3645002313000
 012.7625403030700 -73.2084317738700
 076.5071557032700 -65.7748896906200
 270.2686949615200 -28.6893439010500
 249.5118317823857 -46.3557769241392
 013.7370425711200 -72.9230913548200
 144.2144432906400 -53.0327966502500
 013.6560190400200 -72.9496390766600
 180.6970423777599 -64.0481747035100
 014.4721615770500 -72.4128273549800
 079.5157939612700 -69.4266640830800
 082.9704263589800 -67.5840788657600
 010.7418998026100 -73.3348186420700
 085.5631829270500 -68.3487658849400
 252.33504         -45.20733        
 008.9278665881600 -73.8669231836400
 009.6299504429200 -73.8224142274400
 072.7604580621500 -69.9136660471000
 016.9603517897300 -72.8480497993800
 010.0301625178900 +40.5164201515100
 011.34735594000   +41.95417037000  
 010.13217         +40.64394        
 180.7435731870700 -62.4967086093700
 010.10175079000   +40.73224599000  
 016.5510115619900 -73.8710007442500
 286.6551269214996 +09.8592860072469
 012.9121362841600 -73.5444182351500
 323.3646874965330 -00.8332294322778
 067.3442502490038 +45.5675568385269
 011.35433091000   +42.23012482000  
 011.5772980454000 -73.7061938029000
 011.6449776044600 -73.2393126997900
 288.6988740547788 +14.9423003950328
 084.3504118071600 -70.1619970497800
 083.6651250437900 -68.8100082929100
 328.1856925410033 +55.8722696101211
 018.3247867808000 -72.8387500712900
 235.1688149982300 -55.1292791890500
 210.41396         -61.03161        
 014.8351874270500 -73.3614518829300
 149.99571         +05.33694        
 018.9375726228300 -73.3497020740500
 087.3608108473800 -69.4817462793000
 124.6101236982700 -43.6748618680200
 075.6856071053800 -68.8790190743500
 082.30437         -70.29322        
 260.40033         -35.34578        
 077.9882369527900 -66.1941195453600
 013.3474887091400 -72.9620289295600
 011.5185568302500 -72.0393992354200
 149.84221         +30.74906        
 315.0564440333067 +47.2582697263683
 144.7007203662000 -36.4688733252800
 016.7178867925900 -73.4112899453600
 016.6450006957300 -72.6846914549600
 080.7527387972100 -70.5756549676800
 155.0848818193700 -59.3766207840600
 074.8230009303100 -68.5548896110400
 077.9161965836800 -68.8326397671700
 124.4326609637200 -45.1855097155500
 201.3848441749900 -63.3205650743400
 009.4330950676700 +40.3241064802100
 074.6864316034000 -69.4829760417200
 099.8944679233000 +02.3903105852200
 078.7117638081400 -68.8413238084700
 078.9875363527900 -69.3629043793800
 015.5546777095500 -73.1730328442200
 269.51150         -24.44161        
 023.5708138323488 +30.4896798789547
 078.9060272189946 -69.5081403666678
 017.2716071018100 -73.3072673980400
 013.6976659516000 -73.0027220878300
 296.7591278559167 +28.8136472468869
 018.4213453739700 -73.1070196450600
 082.5392869853100 -63.2714505996900
 081.6284256859700 -70.9739296713600
 010.03944097000   +40.86561878000  
 019.4708237957900 -73.6236536416800
 016.4846124171600 -71.3556970963200
 028.5370717358137 +62.9629220002839
 011.4700116464000 -74.1380431861000
 158.2952084962300 -58.4986375172600
 010.31708         +40.77831        
 291.0561259391700 +43.7742382176400
 012.3007928704400 -72.9332554858200
 011.0999757157008 -73.2754690290575
 012.52825         -72.40217        
 015.3799953177400 -73.2139507233400
 261.02617         -35.70044        
 076.27604         -69.39783        
 226.40900         -58.64658        
 129.8619422206900 -40.3527715381700
 138.5838866726900 -51.4915900138400
 014.6818580272500 -73.3696573823700
 267.3615401986500 -24.6941765874200
 295.8724426160200 +23.1779539749900
 326.3267213942800 +54.4964011504200
 014.2115616844100 -73.2451881714200
 009.95350         +40.49167        
 072.4831572493500 -64.8857418486300
 074.9049451082800 -68.1466091288900
 081.5535927269600 -66.1590735984900
 009.9079502762800 +40.4414447156600
 204.87229         -61.20625        
 078.6912360123500 -69.3328479895900
 014.1163503517800 -73.3951161033900
 010.3144840261592 +40.7782955061119
 013.3141620127100 -72.7701649385100
 077.1159393442900 -71.7779962371400
 022.5650223625204 +62.6378708884431
 017.3203440822600 -71.5598916887500
 280.8134340763600 -05.0963913130600
 018.8284413108100 -72.6956356575400
 094.7321985501800 +07.7466120034400
 085.7146046597500 -73.4389798787300
 261.1763316892900 -43.3560834080600
 019.6776414082725 +60.6623466352483
 010.1128952393900 +40.5568912095800
 180.4861934803500 -63.1658588687700
 082.6262538372100 -66.6831412444700
 009.9620215584000 +40.5205253752400
 076.04333         -69.30386        
 013.3684310165100 -73.3903608876000
 080.4052813350500 -69.2795917691400
 157.5863685506300 -60.4926270791100
 073.7197539742200 -69.2338885673700
 011.70288769000   +41.96240634000  
 282.0610031452400 -00.8921604610200
 078.8632725169700 +37.3724624161900
 269.60667         -24.43556        
 013.0775279949300 -73.2368900403900
 291.0025489275200 +43.7096762468200
 167.9533296365200 -65.2073199627100
 081.3263125343800 -70.7598779536700
 288.9978724787500 +27.9263017394600
 292.3177091436554 +12.2537714915758
 010.6877161386400 -72.9970122896300
 206.35967         -62.30558        
 092.5538164257600 -68.0874216706800
 320.5612123070329 +55.5718539615831
 074.9702994300100 -70.2770204261200
 019.5371590123400 -72.5238255904100
 080.7544153072900 -69.7498357909800
 165.3685383500400 -64.2906740070800
 262.77612         -34.09269        
 265.5243834067100 -27.7265375992500
 112.74835000      -33.26859700     
 011.11445866000   +41.35225550000  
 014.4332230753800 -72.4865883857000
 019.0592107934600 -72.9153138178400
 269.7716933383199 -28.2309437078200
 149.88433         +30.74822        
 017.6706671578600 -72.7685568708100
 083.1968947058000 -66.2622375360200
 014.7473207683900 -73.0835395901000
 016.3196569096800 -72.3997370319700
 092.9649632554300 -72.5735292370700
 010.0389565730700 +40.5225258419500
 082.2029513274600 -67.2663120577300
 010.7332525786600 -73.3071091349900
 078.9416113878200 -69.2417402268300
 119.5281395238200 -67.5477983804400
 157.5246705604200 -60.1384377009400
 010.4238442862588 +41.4881957475050
 016.1030534630300 -72.0095528707800
 006.2394464048904 +65.8527607465430
 267.8253665973500 -29.4010519725339
 011.5373834233000 -73.4117991448300
 102.6317531851900 -04.6119927903400
 014.8526753578000 -73.0774023345000
 020.4502949216100 -72.6335215351400
 354.7016452290200 +59.3918282780900
 192.9952860205000 -63.8870195171900
 110.2590677841238 -15.2828007767983
 085.2872560593700 -69.6189518933900
 010.2847726353400 +40.7994861414000
 328.3546826177029 +57.4406835359375
 149.84362         +30.74922        
 080.6261478182500 -70.1548104911600
 014.5717969662400 -73.3529338609600
 244.81142         -50.57819        
 078.5530857752400 -70.2273909544200
 010.58355984000   +41.56114990000  
 014.9915726185800 -72.5925286442700
 332.3976712587125 +55.2042061091134
 011.3059301700400 -72.8108225620300
 011.40802415000   +41.88228672000  
 010.47058544000   +41.54975858000  
 262.7069226318200 -39.0270837324900
 012.4390926836800 -72.9855166226900
 015.3419101931400 -73.1744994889000
 014.8128269247100 -72.4304410688100
 075.2714715826100 -68.4516589224300
 115.7948255676858 -11.5826809237517
 079.3132061845500 -69.2478965285900
 317.0497084919229 +46.0129177149056
 014.7977793443800 -73.1884752879700
 085.7302852124700 -69.9307992405000
 217.7338158261487 -53.3874019294947
 011.5903724813500 -72.9022132964300
 011.0067426225500 -73.3971410909500
 088.3606754600000 -69.3390495523800
 083.2396435462700 -66.7448125258000
 270.0142897234533 -15.1055664270383
 149.86221         +30.75081        
 012.4252736743900 -72.9299057268400
 013.3803154443292 -72.8066969702744
 291.4078246931121 +23.8828288120494
 011.3308262984400 -73.2251683562000
 010.5395584215800 +40.9675618200000
 149.87121         +30.74322        
 118.4979693916700 -39.1168694972800
 058.1937499603800 +51.4809883231300
 015.2260783696600 -73.3609003554900
 010.11312         +40.59431        
 075.6404737382200 -69.3138599790100
 085.8824781181000 +19.4200164775200
 261.00562         -36.10011        
 015.6858295164800 -73.3371906164100
 079.4758587968300 -70.9213643756400
 016.2047068892100 -74.0732778381300
 266.3432817183200 -21.2947991060900
 012.7146513887900 -73.2338164193900
 009.78535590000   +40.71920061000  
 233.2626779882400 -57.8991749699700
 146.8835756834500 -56.7078342536800
 115.2471398442000 -22.4920713722500
 011.3106514400825 -73.2104808295083
 075.8610006044100 -67.8785902952900
 069.9703661149200 -69.8319901934600
 086.9523032520600 -66.9581090829000
 218.3411892756400 -59.8695917538200
 023.5239725045967 +30.6106718136564
 270.07933         -23.66617        
 298.3012402674921 +26.0161942043092
 089.6035456416000 -65.3903884720900
 074.7070235460700 -69.4915573059500
 115.2040895122900 -25.4577234277400
 193.3657269640999 -65.0256079082300
 010.13196         +40.67797        
 292.9871475940312 +23.0663145399989
 015.1585831517600 -73.0494188168200
 072.1425029734900 -70.1711859056300
 003.7908870275000 +58.4242894680100
 011.9608981252500 -72.6667378990200
 080.6255526742700 -70.1538257982100
 317.7516783546834 +48.0437514146931
 084.1174974313000 -69.8208722713100
 010.1987497413500 +41.0323962438600
 221.14358         -60.85083        
 010.9394816252200 +41.9547460004000
 298.5974549548500 +31.2269377099100
 149.2198599288500 -51.6089311444400
 326.5995362722404 +57.0427652971722
 081.6650717034400 -66.1051427443400
 013.8980750005200 -72.3992787086700
 294.0670487054000 +11.8890657674200
 013.8521619607700 -73.0083730005900
 076.4567493705500 -67.2198138730600
 078.4524423483000 -65.4759805559100
 058.8277959705158 +53.9284505552256
 280.7792999515500 +05.3796784822400
 269.5608923139095 -31.5567628061442
 016.0909797680400 -71.7676663477200
 090.3369927017371 +01.2374901096817
 019.1026925129100 -73.2499066848200
 287.4502801524900 -05.8653556276300
 246.52675         -48.25106        
 260.56500         -39.61792        
 010.44039904000   +41.41281896000  
 010.79625839000   +41.17519745000  
 011.9254697431700 -72.5756483954400
 082.1967145947000 -71.8879675794200
 297.8220174274900 +32.6755451627900
 084.8302759252200 -70.0923579376800
 130.0583344448800 -47.5515745152400
 255.91525         -39.84850        
 076.4750927715700 -66.2622705587200
 085.1695043060500 -71.2224606722800
 072.3837709306900 -67.7935744915600
 077.9727868628900 -66.3874411541900
 013.0927233488400 -72.2573737075000
 100.0049538618000 -07.9141730266000
 083.3785002059100 -72.1922198751400
 073.1985240137700 -70.0126695683500
 230.5175529857696 -57.1278674924119
 229.1612790668129 -59.1463330942967
 132.0663930177400 -45.9626961645000
 302.1685866030896 +33.5579020438786
 288.4295905202246 +14.0913711860086
 171.8890182082900 -60.3501285787300
 282.50417         +07.48894        
 012.4466822881700 -73.0303411283300
 077.1938694987000 -68.1754701039500
 143.4619147636100 -36.6157627016500
 294.1160645553217 +24.4199149606661
 150.7597515810700 -56.0495772488800
 085.7080272285575 -68.0098236756539
 078.2249177421900 -65.1869478184900
 015.7592888705400 -73.4994781681500
 011.3499502954300 -73.4374598659400
 076.3296067905000 -70.5346141410400
 073.7682802497700 -69.7729820970500
 083.4449563943900 -67.5291461138600
 010.5267008159700 -73.7936752251400
 013.6687219830200 -73.8013503798500
 018.5271256791500 -71.8761972603600
 084.7006854346000 -66.2659383996500
 085.1580460009700 -69.9266477477600
 013.7106125314300 -72.6165750280200
 009.4243749787196 +40.0591479165469
 074.7138398661800 -67.7399787220400
 259.59517         -36.51125        
 017.0307886171300 -71.1950380884800
 082.7201154861600 -69.7737940487900
 013.3089990187400 -73.0298637209500
 228.7427545081900 -46.8725621201500
 084.1307234975000 -69.4713861881300
 010.4251563663500 +40.9097368246700
 086.4724761560600 -69.1969580797800
 013.6035474743400 -73.2789853495900
 018.3750757381000 -72.2418606699100
 089.0618186988400 -67.4232387479100
 285.49529         +08.18925        
 261.9815427092917 -19.9814241196244
 014.7666114487100 -73.4628354172900
 122.8837545552100 -28.3549433955600
 012.8466391803700 -72.8767342911900
 073.0639515446100 -68.8291068320600
 073.5996169856200 -66.3351160853500
 081.5238895944700 -68.9952827940400
 010.6121510986200 +40.8838728141900
